,Name,Link,Location,Number,Email,Website,Description
81,altheria-solutions,https://www.4yfn.com/exhibitor/altheria-solutions/,Hall 4YFN Montjuic Hall M8 Stand K4,+32 495842936,cyprien@altheria-solutions.com,https://altheria-solutions.com/,"Altheria Solutions enables immersive, interactive, and intuitive knowledge transfer by developing Virtual Reality and Augmented Reality educational software. Our portfolio includes VR add-ons for university lectures, AR books and educational games. "
82,alx-systems,https://www.4yfn.com/exhibitor/alx-systems/,Hall 4YFN Montjuic Hall M8 Stand K4,,,,
83,amant-antennas,https://www.4yfn.com/exhibitor/amant-antennas/,Hall 4YFN Montjuic Hall M8 Stand C2,+20 238642084,info@amantantennas.com,http://www.amantantennas.com/,"""AMANT-Antennas"" is an innovative R&D antenna company.  It has developed novel 5G/LTE switched-beam smart base station antennas covering (3.3-7.0GHz)/(0.7-3.8GHz). They can also be used in satellites, earth stations and space shuttles. They can generate up to 60 beams. So, they eliminate the need for spatial multiplexing MIMO (±45° polarization) because of their high capacity. To eliminate the need for spatial diversity MIMO, a novel single port orthogonally polarized antenna has been developed. It can also be used in IoT terminals and mobile handsets. Amant-Antennas is also active in antenna’s biomedical applications such as detecting and treating brain and breast cancers."
84,amarisoft,https://www.4yfn.com/exhibitor/amarisoft/,Hall 4YFN Montjuic Hall M8 Stand N4,+33 177624477,sales@amarisoft.com,http://amarisoft.com/,"Amarisoft is a software company dedicated to 4G and 5G NR. Our world unique LTE and NR software suite runs on standard (COTS) hardware (including PHY layer). Amarisoft technology accelerates the process of building products like eNodeB, Core network, NB-IoT and vRAN based solutions. From research, POC, testing, manufacturing and maintenance, Amarisoft ecosystem of partners and integrators guarantees success to your wireless mobile projects. With over 400 customers, Amarisoft addresses a wide range of sectors from telecom equipment manufacturers/integrators, operators, government agencies, universities and R&D labs. Amarisoft won Télécom Track by Orange and is a member of the TEAC."
85,amazon-web-services,https://www.4yfn.com/exhibitor/amazon-web-services/,Hall 4YFN Montjuic Hall M8 Stand 36,,,https://aws.amazon.com/startups/,"Amazon Web Services (AWS) is a secure cloud services platform, offering compute power, database storage, content delivery, and other functionality to help businesses scale and grow. AWS products and solutions are trusted by millions of customers in 190 countries — from the world’s leading startups, to large enterprises, government agencies and NGOs — to build sophisticated applications with increased flexibility, scalability, reliability, and at lower cost."
86,ambeent,https://www.4yfn.com/exhibitor/ambeent/,Hall 4YFN Montjuic Hall M8 Stand I2,+90 5547462813,ergen@ambeent.ai,http://www.ambeent.ai/,"Ambeent wants to organize world's Wi-Fi to bring happy Internet users and true revival of unlicensed spectrum with its novel user-centric & collaborative (Crowd-SON) technology. Even with vast number of installations, Wi-Fi connections are getting worse (interfering neighbors are increasing) due to their inherited unlicensed nature.We introduce a unique cloud-based, artificial intelligence powered platform  to bring order to the Wi-Fi networks.  Our product is the first of its kind in laying the groundwork in of performance, security and intelligence for future unlicensed 5G heterogeneous networks  and a must for offloading."
87,ancora,https://www.4yfn.com/exhibitor/ancora/,Hall 4YFN Montjuic Hall M8 Stand T2,+34 986813407,ancora@getancora.com,http://www.getancora.com/,"Smartphones are great tools at work, but on some jobs, we can’t use them. Either they make us waste more time than they save, or just their size and interfaces are constraining."
88,antidote,https://www.4yfn.com/exhibitor/antidote/,Hall 4YFN Montjuic Hall M8 Stand Q3,+34 635987160,info@antidote.gg,https://antidote.gg/,Antidote is a marketplace of gameplay experiences. A place where gamers can exclusively play new games and monetize their time; and studios can access a worldwide user base to get deeper insights and analytics on players’ experience.
89,antiloop-studio,https://www.4yfn.com/exhibitor/antiloop-studio/,Hall 4YFN Montjuic Hall M8 Stand FC1,+34 646780214,david@antiloop.io,http://www.antiloop.io/,"Antiloop is a company with an extensive background in the VR field. We create experiences with the latest technologies for global brands. Univrse is Antiloop's flagship product for creating and managing the highest quality large scale multi-user VR experiences. With Univrse you can create astonishing customized multi-user experiences in an area up to 150m2.  You can remotely control and manage, in real time, all aspects of the experience: visual appearance, lighting, users’ location, interactive tools and many more."
90,apercu,https://www.4yfn.com/exhibitor/apercu/,Hall 4YFN Montjuic Hall M8 Stand N3,+962 787488080,farah@apercudesigns.com,http://www.apercudesigns.com/,"Aperçu is a furniture and product design studio based in Amman. At Aperçu, we redefine the concept of modern living by challenging the existing furniture industry and traditional mindsets. We offer a whole new bespoke experience in furniture selection and shopping that is personalized and adjusts to urban lifestyle and trends. Our limitless designs are conveyed to experienced local craftsmen who develop each item with high craftsmanship skills and devotion. Our work ranges from art furniture to lighting design, from complex concepts to intricate details and from mass production to experimenting with limited editions of IoT smart furniture and products."
91,applied-blockchain,https://www.4yfn.com/exhibitor/applied-blockchain/,Hall 4YFN Montjuic Hall M8 Stand K1,,adi@appliedblockchain.com,http://appliedblockchain.com/,"We are a team of blockchain engineers, designers, and advisors with unique expertise in building future-proof, platform agnostic blockchain applications that solve our client’s problems"
92,apps-to-enjoy-sl-trekkapp,https://www.4yfn.com/exhibitor/apps-to-enjoy-sl-trekkapp/,Hall 4YFN Montjuic Hall M8 Stand 60,,,http://www.trekkapp.com/,"Have the information in the appropriate place and moment, through our geo-located document management system."
93,appsus,https://www.4yfn.com/exhibitor/appsus/,Hall 4YFN Montjuic Hall M8 Stand E3,,,,
94,aquabit-spirals,https://www.4yfn.com/exhibitor/aquabit-spirals/,Hall 4YFN Montjuic Hall M8 Stand K3,+81 364503758,kosuke@spirals.co.jp,https://spirals.co.jp/en/,"Although there are so many online services today, we need extra efforts to reach specific content, like a typing, googling, or installing app. So, we are providing 'Hyperlink of Things®' which distribute online information to smartphone dynamically from real things. It's SmartPlate. NFC-embedded SmartPlate can work forever without batteries. Users don't need to install specific app to use, and owners can control SmartPlate over-the-air from app and cloud. This re-invented hyperlink would be the last one inch of World-Wide-Web which synchronize physical objects and digital services in the upcoming near future."
95,armet-gmbh,https://www.4yfn.com/exhibitor/armet-gmbh/,Hall 4YFN Montjuic Hall M8 Stand E2,+43 6505004770,saif.alsaifi@armet.at,http://www.armet.at/,We bring the most advanced augmented reality technology to your industry.
96,arduino,https://www.4yfn.com/exhibitor/arduino/,Hall 4YFN Montjuic Hall M8 Stand 9,,,,
97,argeo,https://www.4yfn.com/exhibitor/argeo/,Hall 4YFN Montjuic Hall M8 Stand F2,+39 3737090093,francesco.fiorito@fimesp.com,http://www.theargeo.com/,"ARGEO is a marketing app which allows users to discover, catch and redeem real products in Augmented Reality geolocated by companies around the streets of the city as a part of a marketing activity."
98,art-map,https://www.4yfn.com/exhibitor/art-map/,Hall 4YFN Montjuic Hall M8 Stand 16,+82 1066001090,info@art-map.co.kr,http://www.art-map.co.kr/,". ARTMAP is a software service curated by data scientists, software engineers and art professionals. Our mission is to develop algorithms to curate art contents based on autonomous data analysis."
99,as-catalana-cluster-de-la-industria-de-lesport-indescat,https://www.4yfn.com/exhibitor/as-catalana-cluster-de-la-industria-de-lesport-indescat/,,,,,
100,asociacion-eit-health-spain,https://www.4yfn.com/exhibitor/asociacion-eit-health-spain/,Hall 4YFN Montjuic Hall M8 Stand A1,+34 934035712,clc.spain@eithealth.eu,https://www.eithealth.eu/,"EIT Health is a network of best-in-class health innovators backed by the European Union. We collaborate across borders to deliver new solutions that enable European citizens to live longer, healthier lives. EIT Health promotes healthy living, active ageing and improvements in healthcare."
101,asociacion-valenciana-de-startups,https://www.4yfn.com/exhibitor/asociacion-valenciana-de-startups/,Hall 4YFN Montjuic Hall M8 Stand R2,,,,
102,asystom,https://www.4yfn.com/exhibitor/asystom/,Hall 4YFN Montjuic Hall M8 Stand O3,+33 634271071,a.naccache@asystom.com,http://www.asystom.com/,"AsystomPredict is an innovative, turn-key solution that monitor and analyze any machine and help you to predict anomalies. Our aim is to improve production units’ profitability by avoiding downtime."
103,atech,https://www.4yfn.com/exhibitor/atech/,Hall 4YFN Montjuic Hall M8 Stand 16,,,http://atech1221.com/,Atech Business Areas
104,athonet-srl,https://www.4yfn.com/exhibitor/athonet-srl/,Hall 4YFN Montjuic Hall M8 Stand N4,,,,
105,atlab-inc,https://www.4yfn.com/exhibitor/atlab-inc/,Hall 4YFN Montjuic Hall M8 Stand 4,+82 2,,http://www.atlab.biz/,"We are an assistive technology company developing solutions for the visually impaired. We have developed 'ShinePlus', a mobile screen reader for the visually impaired, and are now being used as an 'Accessibility Platform' in 23 countries around the world."
106,atomian,https://www.4yfn.com/exhibitor/atomian/,Hall 4YFN Montjuic Hall M8 Stand R4,+34 935040991,amarsa@atomian.com,http://www.atomian.com/,Atomian is a cognitive computing company that develops and commercialize disruptive business software products.
107,atommerce,https://www.4yfn.com/exhibitor/atommerce/,,+82 7088119811,atommerce@gmail.com,http://mindcafe.creatorlink.net/,"Atommerce Inc. offers online psychotherapy service based on an anonymous community called Mindcafe. Mindcafe can be used anytime and anywhere for a low cost. Users of Mindcafe can post their feelings and concerns on an anonymous SNS platform and our professional liscenced counselors will selectively answer those posts for free. If the users want to have one-on-one counselling service with the licensed therapists, they are able to get have teleconsulting on for a low cost via text, telephone. In the future we will develop AI Chattingbot self therapy system so millions of patient can get service at the same time."
